graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(seconds)
bcsstk06,420,3720,0.000537779,125,61.8315
bcsstk06,420,3720,0.000537779,118,106.691
bcsstk06,420,3720,0.000537779,120,86.3065
bcsstk06,420,3720,0.000537779,129,78.7125
bcsstk06,420,3720,0.000537779,118,67.0178
bcsstk06,420,3720,0.000537779,125,77.2724
bcsstk06,420,3720,0.000537779,122,105.308
bcsstk06,420,3720,0.000537779,120,106.346
bcsstk06,420,3720,0.000537779,126,135.793
bcsstk06,420,3720,0.000537779,122,70.2272
bcsstk06,420,3720,0.000537779,118,92.4685
bcsstk06,420,3720,0.000537779,118,72.3217
bcsstk06,420,3720,0.000537779,130,60.1247
bcsstk06,420,3720,0.000537779,126,70.1042
bcsstk06,420,3720,0.000537779,117,85.4422
bcsstk06,420,3720,0.000537779,122,66.6603
bcsstk06,420,3720,0.000537779,135,84.4981
bcsstk06,420,3720,0.000537779,126,58.1636
bcsstk06,420,3720,0.000537779,120,80.3755
bcsstk06,420,3720,0.000537779,122,53.8596
bcsstk06,420,3720,0.000537779,123,48.1058
bcsstk06,420,3720,0.000537779,132,56.7634
bcsstk06,420,3720,0.000537779,115,80.4081
bcsstk06,420,3720,0.000537779,120,60.654
bcsstk06,420,3720,0.000537779,119,90.6936
bcsstk06,420,3720,0.000537779,129,44.2358
bcsstk06,420,3720,0.000537779,128,71.0597
bcsstk06,420,3720,0.000537779,121,88.2437
bcsstk06,420,3720,0.000537779,132,58.5494
bcsstk06,420,3720,0.000537779,128,104.091
