graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(seconds)
young2c,841,1624,0.00123229,425,269.403
young2c,841,1624,0.00123229,424,269.157
young2c,841,1624,0.00123229,433,273.559
young2c,841,1624,0.00123229,429,258.427
young2c,841,1624,0.00123229,428,307.296
young2c,841,1624,0.00123229,431,290.368
young2c,841,1624,0.00123229,428,291.984
young2c,841,1624,0.00123229,427,285.333
young2c,841,1624,0.00123229,427,308.902
young2c,841,1624,0.00123229,426,269.007
young2c,841,1624,0.00123229,421,268.685
young2c,841,1624,0.00123229,427,318.983
young2c,841,1624,0.00123229,428,271.016
young2c,841,1624,0.00123229,428,263.873
young2c,841,1624,0.00123229,430,280.9
young2c,841,1624,0.00123229,426,252.599
young2c,841,1624,0.00123229,426,265.505
young2c,841,1624,0.00123229,438,274.556
young2c,841,1624,0.00123229,428,285.778
young2c,841,1624,0.00123229,432,174.207
young2c,841,1624,0.00123229,431,269.114
young2c,841,1624,0.00123229,432,227.683
young2c,841,1624,0.00123229,427,217.86
young2c,841,1624,0.00123229,426,274.443
young2c,841,1624,0.00123229,441,149.722
young2c,841,1624,0.00123229,430,273.84
young2c,841,1624,0.00123229,422,262.556
young2c,841,1624,0.00123229,431,193.655
young2c,841,1624,0.00123229,432,262.798
young2c,841,1624,0.00123229,429,272.817
