graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(seconds)
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
MANN_a81,3321,5506380,6.001e-06,5,900
