graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(seconds)
gr_30_30,900,3422,0.000584624,266,70.5461
gr_30_30,900,3422,0.000584624,228,64.4913
gr_30_30,900,3422,0.000584624,243,73.2003
gr_30_30,900,3422,0.000584624,226,69.0334
gr_30_30,900,3422,0.000584624,243,86.0284
gr_30_30,900,3422,0.000584624,269,75.9044
gr_30_30,900,3422,0.000584624,285,81.064
gr_30_30,900,3422,0.000584624,270,76.5404
gr_30_30,900,3422,0.000584624,272,96.0767
gr_30_30,900,3422,0.000584624,270,77.385
gr_30_30,900,3422,0.000584624,246,79.5505
gr_30_30,900,3422,0.000584624,258,75.3037
gr_30_30,900,3422,0.000584624,278,67.0259
gr_30_30,900,3422,0.000584624,267,75.5832
gr_30_30,900,3422,0.000584624,258,89.9105
gr_30_30,900,3422,0.000584624,254,71.939
gr_30_30,900,3422,0.000584624,281,92.8249
gr_30_30,900,3422,0.000584624,230,114.42
gr_30_30,900,3422,0.000584624,248,106.575
gr_30_30,900,3422,0.000584624,263,106.597
gr_30_30,900,3422,0.000584624,250,109.638
gr_30_30,900,3422,0.000584624,275,105.68
gr_30_30,900,3422,0.000584624,246,108.666
gr_30_30,900,3422,0.000584624,242,117.26
gr_30_30,900,3422,0.000584624,261,115.162
gr_30_30,900,3422,0.000584624,272,115.119
gr_30_30,900,3422,0.000584624,283,107.5
gr_30_30,900,3422,0.000584624,253,115.448
gr_30_30,900,3422,0.000584624,261,112.749
gr_30_30,900,3422,0.000584624,254,106.974
