graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(seconds)
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
C2000.5,2000,999836,2.00033e-06,927,900
